,claim,topic,date_published,page_is_example,page_is_image_credit,page_is_archived,claim_label
2962,Donald Trump paid Sarah Palin $10 million for her endorsement.,fake news,"Feb 1st, 2016",False,False,False,false
2963,Wegmans is offering a coupon for $200 off a purchase to Facebook users who complete a short series of steps.            See Example(s),inboxer rebellion,"Feb 1st, 2016",False,False,False,false
2964,Ted Cruz said that there was 'no place for gays in my America.'            See Example(s),fake news,"Feb 1st, 2016",False,False,False,false
2965,Making a Murderer' subject Steven Avery was found unresponsive in his prison cell.,fake news,"Jan 31st, 2016",False,False,False,false
2966,Facebook has banned the sale of firearms,politics,"Jan 30th, 2016",False,False,False,true
2967,Muslims were banned from immigrating to the United States in 1952 under the provisions of the Immigration and Nationality Act.            See Example(s),politics,"Dec 8th, 2015",False,False,False,false
2968,Muslims were banned from immigrating to the United States in 1952 under the provisions of the Immigration and Nationality Act.            See Example(s),politics,"Dec 8th, 2015",False,True,False,false
2969,A photograph shows a lake that resembles a Teletubby character.            See Example(s),fauxtography,"Jan 29th, 2016",False,False,False,false
2970,"An association of pediatricians ""admitted"" that HPV vaccine Gardasil causes ovarian ""failure"" or cancer.            See Example(s)",medical,"Jan 29th, 2016",True,False,False,false
2971,"An association of pediatricians ""admitted"" that HPV vaccine Gardasil causes ovarian ""failure"" or cancer.            See Example(s)",medical,"Jan 29th, 2016",False,False,False,false
2972,Hooters Restaurants are offering a special deal to customers who bring in photographs of their exes on Valentine's Day.            See Example(s),viral phenomena,"Jan 29th, 2016",False,False,False,true
2973,"Due to a shortage or men, the Eritrean government has made it mandatory for men to take at least two wives.            See Example(s)",fake news,"Jan 28th, 2016",False,False,False,false
2974,A photograph shows Donald Trump's father posing with Chinese revolutionary Mao Zedong.            See Example(s),fauxtography,"Jan 28th, 2016",False,False,False,false
2975,Recipients of food stamps or welfare are required to have a RFID chip.            See Example(s),politics,"Jan 28th, 2016",False,False,False,false
2976,"The ""Be Like Bill"" Facebook craze exposes users to malware and/or was borne of nefarious intent.            See Example(s)",computers,"Jan 28th, 2016",False,False,False,false
2977,"A New York artist named Lana Newstrom creates and sells ""invisible art.""            See Example(s)",fauxtography,"Sep 29th, 2014",False,False,False,false
2978,"A New York artist named Lana Newstrom creates and sells ""invisible art.""            See Example(s)",fauxtography,"Sep 29th, 2014",False,True,False,false
2979,A series of photographs shows  frozen waves off the coast of Nantucket.            See Example(s),fauxtography,"Jan 28th, 2016",False,False,False,true
2980,A series of photographs shows  frozen waves off the coast of Nantucket.            See Example(s),fauxtography,"Jan 28th, 2016",False,True,False,true
2981,"Residents of Flint, Michigan, are legally prohibited from selling their homes and moving away due to the ongoing water crisis.            See Example(s)",politics,"Jan 28th, 2016",True,False,False,false
2982,"Residents of Flint, Michigan, are legally prohibited from selling their homes and moving away due to the ongoing water crisis.            See Example(s)",politics,"Jan 28th, 2016",False,False,False,false
2983,"A Saudi billionaire purchased Buford, Wyoming and is planning on constructing a western Mecca.",fake news,"Jan 27th, 2016",False,False,False,false
2984,Sheriff Joe Arpaio has been named as Donald Trump's running mate.,fake news,"Jan 27th, 2016",False,False,False,false
2985,"Left-handed people are now eligible for disability benefits under the ""Justice for Dexterously Challenged Act.""            See Example(s)",fake news,"Jan 27th, 2016",False,False,False,false
2986,"Residents of Flint, Michigan have been threatened by CPS with removal of their children if they refuse to pay for contaminated water.            See Example(s)",politics,"Jan 26th, 2016",False,False,False,false
2987,Donald Trump has been banned from entering Canada.,fake news,"Jan 26th, 2016",False,False,False,false
2988,"A babysitter in Missouri ate a ""three-month-old toddler"" while she was high on meth.            See Example(s)",fake news,"Jan 25th, 2016",False,False,False,false
2989,Drivers should be on the lookout for face-slashing car thieves posing as individuals seeking directions.            See Example(s),crime,"Jan 25th, 2016",False,False,False,false
2990,A photograph shows a group of American students being forced to pray to Allah at a mosque as part of their Common Core curriculum.            See Example(s),,"Jan 25th, 2016",False,False,False,false
2991,A photograph shows a rare Nagapushpa flower that blooms only once every 36 years.            See Example(s),fauxtography,"Jan 25th, 2016",False,False,False,false
2992,A photograph shows a rare Nagapushpa flower that blooms only once every 36 years.            See Example(s),fauxtography,"Jan 25th, 2016",False,True,False,false
2993,A group of Trump supporters misspelled the candidate's name on their shirts.            See Example(s),politics,"Jan 24th, 2016",False,False,False,false
2994,"Donald Trump claimed he could ""stand in the middle of Fifth Avenue and shoot somebody"" and not ""lose any voters.""            See Example(s)",politics,"Jan 24th, 2016",False,False,False,true
2995,KFC and McDonald's are giving away free lifetime passes to Facebook users who like and share a post.            See Example(s),inboxer rebellion,"Jan 24th, 2016",False,False,False,false
2996,A photograph shows Amy Winehouse and Lana Del Rey hanging out together.            See Example(s),fauxtography,"Jan 22nd, 2016",False,False,False,false
2997,"Scientists are stumped by a photograph taken by the Hubble Telescope and some believe it shows ""the gates of heaven.""            See Example(s)",fauxtography,"Jan 22nd, 2016",False,False,False,false
2998,"Scientists are stumped by a photograph taken by the Hubble Telescope and some believe it shows ""the gates of heaven.""            See Example(s)",fauxtography,"Jan 22nd, 2016",False,True,False,false
2999,"George Zimmerman was found dead in January 2016, several months after a Twitter controversy involving photographs of Trayvon Martin's body.            See Example(s)",fake news,"Jan 22nd, 2016",True,False,False,false
3000,"George Zimmerman was found dead in January 2016, several months after a Twitter controversy involving photographs of Trayvon Martin's body.            See Example(s)",fake news,"Jan 22nd, 2016",False,False,False,false
3001,"Richard Gere will make a sequel to ""Pretty Woman"" if his Facebook photo gets more than 1 million likes.            See Example(s)",inboxer rebellion,"Jan 22nd, 2016",False,False,False,false
3002,A 17-year-old St. Cloud boy argued with a Muslim woman over his cross necklace at a Walmart or Scheels store.            See Example(s),politics,"Jan 21st, 2016",False,False,False,false
3003,The animated show Darkwing Duck will return to television in 2018.            See Example(s),fake news,"Jan 21st, 2016",False,False,False,false
3004,Muppet drummer Animal passed away at 66.            See Example(s),fake news,"Jan 21st, 2016",False,False,False,false
3005,Some or all of the proceeds of Girl Scout Cookies are disbursed to Planned Parenthood.            See Example(s),politics,"Jan 21st, 2016",True,False,False,false
3006,Some or all of the proceeds of Girl Scout Cookies are disbursed to Planned Parenthood.            See Example(s),politics,"Jan 21st, 2016",False,False,False,false
3007,A photograph shows Abraham posing with author Edgar Allan Poe.,fauxtography,"Jan 21st, 2016",False,False,False,false
3008,A photograph shows Arnold Schwarzenegger's first day in New York.            See Example(s),fauxtography,"Jan 20th, 2016",False,False,False,false
3009,"A photograph shows a ""super moon"" resting atop a radio telescope.",fauxtography,"Jan 20th, 2016",False,False,False,false
3010,The red fox will scream when it finds its perfect mate.            See Example(s),,"Jan 20th, 2016",False,False,False,false
3011,"The Internal Revenue Service (IRS) is contacting taxpayers via e-mail to convey important tax return information, complete paperwork for a refund, or request payment on a balance owed.            See Example(s)",inboxer rebellion,"Jan 20th, 2016",False,False,False,false
3012,Photograph shows a 'Who Wants to Be a Millionaire' contestant being asked to identify the first letter of the alphabet.            See Example(s),entertainment,"Jan 19th, 2016",False,False,False,false
3013,Rolling Stones guitarist Keith Richards passed away in January 2016.            See Example(s),fake news,"Jan 19th, 2016",False,True,False,false
3014,Donald Trump said that he will deport all Nigerians if he gets elected president.            See Example(s),fake news,"Jan 18th, 2016",False,False,False,false
